2019-01-12 11:36:42,b'RT @BombshellDAILY: Resistors! \nAm I missing something?\n\nWhen is the next \xe2\x80\x9cMobilization\xe2\x80\x9d?\n\n#MeToo #WomensMarch?\n#Indivisible? #NoWALL \n\nWe\xe2\x80\xa6'
2019-01-12 11:36:15,"b""RT @TalbertSwan: REMINDER: Here is the most powerful sexual predator in the world today.\n63 million people didn't care about the stories of\xe2\x80\xa6"""
2019-01-12 11:35:25,"b'RT @KarenMonahan01: Several women have reached out to share how they were re-traumatized watching the abuse &amp; victim shaming toward me, whe\xe2\x80\xa6'"
2019-01-12 11:34:59,b'RT @filmfare: .@NehaDhupia supports #RaniMukerji\xe2\x80\x99s #MeToo movement statement.\n\nhttps://t.co/CKcBPrlQXW'
2019-01-12 11:34:50,b'#metoo silence https://t.co/o00MVfnPFC'
2019-01-12 11:34:47,"b""RT @ConatusNews: 'Whilst long on complaints, #MeToo was short on solutions. It is imperative we confront the underlying cultural and psycho\xe2\x80\xa6"""
2019-01-12 11:34:34,b'RT @MattRooneyNJ: This story gets more disturbing with each new hearing. Someone (maybe everyone?) is lying. @GovMurphy and his inner circl\xe2\x80\xa6'
2019-01-12 11:34:18,b'RT @DeepikaBhardwaj: Looks like the Jury has made a mistake again.... All hail anonymous complaints evidence enough to call someone sexual\xe2\x80\xa6'
2019-01-12 11:33:50,b'RT @Chinmayi: This was for a school art project a girl did. #MeToo in all languages because it is a Universal issue; She drew my eyes alone\xe2\x80\xa6'
2019-01-12 11:33:48,b'RT @DrGPradhan: INPUT\n\n#MeToo Movement is over. It was PINDI game.  Now a new movement will come soon\n\nThe new Movement will be directed to\xe2\x80\xa6'
2019-01-12 11:33:31,b'RT @doublebarrett: My response to @TheRestlessQuil tweet. Please do read this one too. #irresponsible #defamation #misuseofMeToo #MeToo #Me\xe2\x80\xa6'
2019-01-12 11:33:07,b'RT @DeepikaBhardwaj: Alleged incident happened 4 years ago. Indian #MeToo court on twitter received complaint 3 months ago but posted only\xe2\x80\xa6'
2019-01-12 11:32:43,b'RT @DieVilla4: International Symposium on #metoo at @universityofky co-organized by @DieVilla4 and Cristina Alcalde; April 8/9 2019\n https:\xe2\x80\xa6'
2019-01-12 11:31:21,b'#Pitti Uomo 95..... around Florence..\n#pierobrana #florence #moda #italy #lasvegas #losangeles #metoo #newyork\xe2\x80\xa6 https://t.co/qTQGbwL0gO'
2019-01-12 11:31:07,"b""RT @TalbertSwan: REMINDER: Here is the most powerful sexual predator in the world today.\n63 million people didn't care about the stories of\xe2\x80\xa6"""
2019-01-12 11:30:17,b'What is holding you back from achieving EVERYTHING you deserve and want? Learn how to stop procrastinating:\xe2\x80\xa6 https://t.co/V7cvDl8X7W'
2019-01-12 11:30:17,b'Join the #StandUpForYourself movement!!\n\nBuy your pack now on Amazon - https://t.co/3UzKTMlGqj \n#StandUpForYourself\xe2\x80\xa6 https://t.co/NEND6iDNN9'
2019-01-12 11:30:01,"b'RT @MaryLSchmidt\xc2\xa0""Teach children good touch/bad touch!"" https://t.co/RGqp1LTxj3 #IARTG #eNovAaW #RRBC #kidlit\xe2\x80\xa6 https://t.co/wB8sUgK1LA'"
2019-01-12 11:29:58,"b'RT @melexy218: @rkelly I watched #SurvivingRKelly with my heart breaking, mouth opened, shaking my head and a lot of What? OMG! and No! It\xe2\x80\x99\xe2\x80\xa6'"
2019-01-12 11:29:22,b'Female Economists Push Their Field Toward a #MeToo Reckoning   via @NYTimes https://t.co/F4dOt4BPc4'
2019-01-12 11:27:47,b'International Symposium on #metoo at @universityofky co-organized by @DieVilla4 and Cristina Alcalde; April 8/9 201\xe2\x80\xa6 https://t.co/7CuEYAsBdM'
2019-01-12 11:27:31,"b""RT @adasomg: Here's another beauty involved in this org. James Cantor of Canada who argues P for pedophile would make a good addition to #L\xe2\x80\xa6"""
2019-01-12 11:27:22,"b'Influencers,,, In fact,, I don\xe2\x80\x99t know about this kind of people.\nBut if exists here in Japan,,,\nPls help now NGT me\xe2\x80\xa6 https://t.co/r87hbXJOmX'"
2019-01-12 11:27:17,"b'RT @tddaygame: ""I can objectively say that I\'m a better looking guy in my mid 30s than when I was in my 20s."" - @WellBuiltStyle\n\n#metoo'"
2019-01-12 11:26:56,b'RT @NottaLemming: If the next Supreme Court nominee is a woman -\nCan she survive the misogynist NeoCommies\nWill the NeoCommies try to UTTER\xe2\x80\xa6'
2019-01-12 11:26:36,"b""Looooool everyone is afraid to say it but.. #Metoo has become a Witch Hunt and I'm appalled People still give a shi\xe2\x80\xa6 https://t.co/hllEgWNRIb"""
2019-01-12 11:26:17,b'RT @MattRooneyNJ: This story gets more disturbing with each new hearing. Someone (maybe everyone?) is lying. @GovMurphy and his inner circl\xe2\x80\xa6'
2019-01-12 11:25:56,"b""Here's another beauty involved in this org. James Cantor of Canada who argues P for pedophile would make a good add\xe2\x80\xa6 https://t.co/Thk6uBlsDu"""
2019-01-12 11:25:55,b'RT @MattRooneyNJ: This story gets more disturbing with each new hearing. Someone (maybe everyone?) is lying. @GovMurphy and his inner circl\xe2\x80\xa6'
2019-01-12 11:25:50,"b""RT @TalbertSwan: Here's part 2 of 16 women giving their account of being sexually abused by the most powerful sexual predator in the world,\xe2\x80\xa6"""
2019-01-12 11:25:03,"b'RT @tariqnasheed: So how long do you all keep pretending that this #meToo movement is NOT racial?\n\nR. Kelly may be under fire, but Chris Br\xe2\x80\xa6'"
2019-01-12 11:24:49,"b""RT @TalbertSwan: REMINDER: Here is the most powerful sexual predator in the world today.\n63 million people didn't care about the stories of\xe2\x80\xa6"""
2019-01-12 11:24:21,"b'RT @tariqnasheed: So how long do you all keep pretending that this #meToo movement is NOT racial?\n\nR. Kelly may be under fire, but Chris Br\xe2\x80\xa6'"
2019-01-12 11:24:20,b'RT @Chaudha99231582: #Navratri2018\n#MeToo\nFor know about complete god and the creation of universe and space\nWith proof in our holy books a\xe2\x80\xa6'
2019-01-12 11:24:00,"b""RT @TalbertSwan: REMINDER: Here is the most powerful sexual predator in the world today.\n63 million people didn't care about the stories of\xe2\x80\xa6"""
